Id,WnvPresent
290,0.02674746640549593
291,0.06314752340310378
292,0.005424083123075885
293,0.0037755292673002346
294,0.04752603755153179
295,0.05811768631509909
296,0.04752603755153179
297,0.31328035535803045
298,0.15100137232934197
299,0.3377674015380067
300,0.03702174541176611
301,0.022643044567923234
302,0.26021664013467394
303,0.31328035535803045
304,0.26021664013467394
305,0.0966212817352788
306,0.043037979205558866
307,0.11199252212008852
308,0.009416654929410078
309,0.005796569746333233
310,0.08001585903902643
311,0.0966212817352788
312,0.08001585903902643
313,0.24453537169448078
314,0.12501026271695106
315,0.2762423148081891
316,0.029021173249181326
317,0.017041454317126507
318,0.20837280974223177
319,0.24453537169448078
320,0.20837280974223177
321,0.17411966618588937
322,0.09184577561036245
323,0.19910264291595586
324,0.018393767957862003
325,0.011166009339610336
326,0.1463530525322688
327,0.17411966618588937
328,0.1463530525322688
329,0.16543718938101354
330,0.08045657045192224
331,0.1894601759285725
332,0.019447763892251526
333,0.01050585118069015
334,0.13882242311895338
335,0.16543718938101354
336,0.13882242311895338
337,0.3165174416166634
338,0.1697125111994055
339,0.35319420840160876
340,0.03953261364460564
341,0.024203238567738528
342,0.2735646477501813
343,0.3165174416166634
344,0.2735646477501813
345,0.3033288812949776
346,0.16119828654423346
347,0.33923592758729476
348,0.03725626822238818
349,0.02278863768025764
350,0.26148112653910266
351,0.3033288812949776
352,0.26148112653910266
353,0.31919144031045515
354,0.17145739793111525
355,0.3560166615485483
356,0.04000355159686087
357,0.024496220591521286
358,0.27602231843056113
359,0.31919144031045515
360,0.27602231843056113
361,0.5736974277731418
362,0.20614613533978843
363,0.5844606780833682
364,0.08948236572816759
365,0.05991544454672702
366,0.5046729494510434
367,0.5736974277731418
368,0.5046729494510434
369,0.2223649482859311
370,0.11533247917189376
371,0.2498166815522393
372,0.024486160921431924
373,0.014900761093179157
374,0.18676427632777876
375,0.2223649482859311
376,0.18676427632777876
377,0.43812175761327266
378,0.2605588013722085
379,0.47901395154315723
380,0.06524181732824266
381,0.04008919938968403
382,0.3880355919720088
383,0.43812175761327266
384,0.3880355919720088
385,0.15147964059440613
386,0.0730411511158823
387,0.16477449862016677
388,0.01561916609795499
389,0.009471156741763534
390,0.1267692221126836
391,0.15147964059440613
392,0.1267692221126836
393,0.04203997149237178
394,0.019448129950150342
395,0.047017911955048446
396,0.003838757825124056
397,0.0023168340229797043
398,0.03405671832065864
399,0.04203997149237178
400,0.03405671832065864
401,0.24620939405732886
402,0.12600252091174052
403,0.2780535050234735
404,0.02821163704918795
405,0.017193559318745284
406,0.20986804497012548
407,0.24620939405732886
408,0.20986804497012548
409,0.31919144031045515
410,0.17145739793111525
411,0.3560166615485483
412,0.04000355159686087
413,0.024496220591521286
414,0.27602231843056113
415,0.31919144031045515
416,0.27602231843056113
417,0.01996317676090537
418,0.009711661349688979
419,0.022357281048607597
420,0.001784106067012123
421,0.0011995784176565664
422,0.01608947570889452
423,0.01996317676090537
424,0.01608947570889452
425,0.17344302948084891
426,0.0847677272429439
427,0.18553843086196367
428,0.018308873272451145
429,0.012564766112828698
430,0.14576527369990547
431,0.17344302948084891
432,0.14576527369990547
433,0.06650040517842502
434,0.030237862489491438
435,0.07657127368123944
436,0.006763565288953135
437,0.003769419525723581
438,0.054325671136990064
439,0.06650040517842502
440,0.054325671136990064
441,0.26412635532356815
442,0.1534720674546959
443,0.3262958655445593
444,0.0352211369081884
445,0.02152613328280591
446,0.25038311913033867
447,0.26412635532356815
448,0.25038311913033867
449,0.04227045855350107
450,0.01938827473896823
451,0.049469610071711835
452,0.004351653151427195
453,0.0023934816643408335
454,0.035146422968611875
455,0.04227045855350107
456,0.035146422968611875
457,0.048944530662613756
458,0.02375211367111116
459,0.0559731852979287
460,0.004622241548134162
461,0.003013407465147459
462,0.04075531041111273
463,0.048944530662613756
464,0.04075531041111273
465,0.04287863048184776
466,0.021118029962402404
467,0.04958086904794236
468,0.003916767806739827
469,0.0023639893619112782
470,0.034727400253533346
471,0.04287863048184776
472,0.034727400253533346
473,0.43832766421422914
474,0.26128571775329335
475,0.4792226852736126
476,0.0648625463346537
477,0.0384166658974512
478,0.38823422394402424
479,0.43832766421422914
480,0.38823422394402424
481,0.41174829625165765
482,0.20802770281050104
483,0.45002744509122455
484,0.056763012693296144
485,0.029054380387841944
486,0.3607424112814527
487,0.41174829625165765
488,0.3607424112814527
489,0.03052670060507014
490,0.01550259893526016
491,0.037059334782325266
492,0.0030745472376041572
493,0.002293815407080122
494,0.025974652516697838
495,0.03052670060507014
496,0.025974652516697838
497,0.31919144031045515
498,0.17145739793111525
499,0.3560166615485483
500,0.04000355159686087
501,0.024496220591521286
502,0.27602231843056113
503,0.31919144031045515
504,0.27602231843056113
505,0.15925124891285106
506,0.09040109770874417
507,0.2420186951950919
508,0.020918764820940246
509,0.012711667332011753
510,0.16351750887623298
511,0.15925124891285106
512,0.16351750887623298
513,0.2109771523331923
514,0.1326303025792722
515,0.2900252102710203
516,0.02987138566926532
517,0.018217243295237842
518,0.21979779247968373
519,0.2109771523331923
520,0.21979779247968373
521,0.21559488906799565
522,0.20951293468555574
523,0.31173658621735406
524,0.02697682778658098
525,0.018072237400284085
526,0.2184051858580933
527,0.21559488906799565
528,0.2184051858580933
529,0.1527193190622489
530,0.07369465664461039
531,0.17082712648597906
532,0.015767651228821615
533,0.009561762940449279
534,0.12783714255715495
535,0.1527193190622489
536,0.12783714255715495
537,0.024750901586900305
538,0.012680839569289283
539,0.028494446736414606
540,0.0022063693819648345
541,0.0017021377587785695
542,0.020194186099060374
543,0.024750901586900305
544,0.01983028121890015
545,0.0971008815538939
546,0.04781312461454332
547,0.10952516831447917
548,0.010385076561976734
549,0.005733494844545138
550,0.08050364122935942
551,0.0971008815538939
552,0.08050364122935942
553,0.3650737441358759
554,0.21910799588495297
555,0.30524742530798876
556,0.0486199010920441
557,0.029876401099957636
558,0.318603230802682
559,0.3650737441358759
560,0.318603230802682
561,0.07177177513985135
562,0.036057727042274536
563,0.09142890359685442
564,0.006825386093871539
565,0.004124278285860771
566,0.05915734939721525
567,0.07177177513985135
568,0.05915734939721525
569,0.35433012068172465
570,0.19499059159833962
571,0.39286990920634446
572,0.04650694117429619
573,0.028553562700858934
574,0.3085625602119049
575,0.35433012068172465
576,0.3085625602119049
577,0.22400971848559206
578,0.1179149588418076
579,0.2808623853853375
580,0.024631445037532066
581,0.01499004593980661
582,0.18768715756106705
583,0.22400971848559206
584,0.18768715756106705
585,0.289117026592335
586,0.12662677764172098
587,0.3241244311868976
588,0.03228341306625923
589,0.02131870130858113
590,0.24853050579142694
591,0.289117026592335
592,0.24853050579142694
593,0.0689879309438907
594,0.03436731850267365
595,0.07897584734022617
596,0.006537936639431864
597,0.003937061083253209
598,0.05661398170117771
599,0.0689879309438907
600,0.05661398170117771
601,0.3236205422654805
602,0.17436155544340312
603,0.3606860343247325
604,0.04079075314451113
605,0.024986206822000756
606,0.28009885269457935
607,0.3236205422654805
608,0.28009885269457935
609,0.14997309033542536
610,0.08003657475656556
611,0.18858786322543117
612,0.01721721929305398
613,0.010446860538118575
614,0.1381435207362594
615,0.14997309033542536
616,0.1381435207362594
617,0.2058979286745214
618,0.09371558630651587
619,0.23414779780214118
620,0.022525973566377335
621,0.013697138302011296
622,0.17413216279117394
623,0.2058979286745214
624,0.17413216279117394
625,0.17973102611274155
626,0.08818387755041639
627,0.20531897040928823
628,0.019102624401482252
629,0.011599614965288548
630,0.15123343729709168
631,0.17973102611274155
632,0.15123343729709168
633,0.146130894022125
634,0.07023282023624199
635,0.16791448628910932
636,0.014982945027487985
637,0.009083053979227049
638,0.12216737700734966
639,0.146130894022125
640,0.12216737700734966
641,0.07493522912797373
642,0.027763164544261986
643,0.07058376758394401
644,0.006541164290727894
645,0.004487695277631398
646,0.056818597105054984
647,0.07493522912797373
648,0.056818597105054984
649,0.31459971101465384
650,0.1684650126323641
651,0.35116843337510845
652,0.039196848496080246
653,0.023994418875516687
654,0.27180366894597663
655,0.31459971101465384
656,0.27180366894597663
657,0.04361436288750864
658,0.01985020380200863
659,0.05115122112688094
660,0.00406155699621618
661,0.002451519042480136
662,0.03597002107445983
663,0.04361436288750864
664,0.03597002107445983
665,0.23083507929581148
666,0.11696963443532216
667,0.26138022733941474
668,0.025980801869163475
669,0.015819795428541523
670,0.19617245065061972
671,0.23083507929581148
672,0.19617245065061972
673,0.08606824706492944
674,0.03990775601041662
675,0.11284043221163277
676,0.008300646460040738
677,0.005018662896667335
678,0.07113366824488841
679,0.08606824706492944
680,0.07113366824488841
681,0.03890521574575067
682,0.017508348884824786
683,0.04565222645609278
684,0.004051039100257232
685,0.002278023437669878
686,0.03178808623037726
687,0.03890521574575067
688,0.03178808623037726
689,0.2046765399998841
690,0.10200328893699695
691,0.2328079598247834
692,0.022361718079042463
693,0.01571514482080048
694,0.17305814348855056
695,0.2046765399998841
696,0.17305814348855056
697,0.07673784497287575
698,0.045901454961924305
699,0.2305726151085931
700,0.011076601124755357
701,0.0060327190059719
702,0.08437388959967285
703,0.07673784497287575
704,0.08437388959967285
705,0.0969691279362591
706,0.04525170418865144
707,0.09598930932616084
708,0.009453841253211793
709,0.005718526502808334
710,0.08030923854192003
711,0.0969691279362591
712,0.08030923854192003
713,0.12187418846512557
714,0.04190210713105457
715,0.08713169897840115
716,0.0087298253817786
717,0.0053990310319289225
718,0.074567305968153
719,0.12187418846512557
720,0.074567305968153
721,0.3653729090602313
722,0.20262592208828403
723,0.40436158943392836
724,0.04867962556626811
725,0.029913825087741937
726,0.3188834404481487
727,0.3653729090602313
728,0.3188834404481487
729,0.3034586194999116
730,0.132194699042237
731,0.30226117018332377
732,0.03162046848469079
733,0.01929750589597809
734,0.21415739024012728
735,0.3034586194999116
736,0.23003086484573423
737,0.11889160350769262
738,0.06422957939365889
739,0.17391094551915415
740,0.013633012505146053
741,0.008260231838168316
742,0.11226095287269656
743,0.11889160350769262
744,0.11226095287269656
745,0.32670912168246236
746,0.1624064309553272
747,0.35362698856008606
748,0.04134505202708623
749,0.025331411967946776
750,0.2829458251119485
751,0.32670912168246236
752,0.2829458251119485
753,0.29718124769470394
754,0.157280920818723
755,0.28659669788099496
756,0.036220821488084635
757,0.022146033958304858
758,0.2558701305735634
759,0.29718124769470394
760,0.2558701305735634
761,0.1461091067562475
762,0.05253026351515881
763,0.11377152238297332
764,0.010800081902138521
765,0.006810550929295111
766,0.09267928903634977
767,0.1461091067562475
768,0.09267928903634977
769,0.3222237590893267
770,0.16191023382929784
771,0.3592142344691632
772,0.04054152649440039
773,0.02483104432106187
774,0.27881248209736414
775,0.3222237590893267
776,0.27881248209736414
777,0.21008271764071038
778,0.10883524251805583
779,0.24600089366644995
780,0.024002031393627856
781,0.012735893472577269
782,0.18367577028602963
783,0.21008271764071038
784,0.18367577028602963
785,0.058770646227069616
786,0.02864064931087793
787,0.07288194263750544
788,0.005998110884654024
789,0.00335896269044306
790,0.048482913641021606
791,0.058770646227069616
792,0.04857119542157875
793,0.065541657984581
794,0.030487109926419464
795,0.07444067960273112
796,0.006207616226476569
797,0.003884320338914918
798,0.05406080559479227
799,0.065541657984581
800,0.05406080559479227
801,0.1483509273218473
802,0.07441248412482117
803,0.19833242539809465
804,0.017850605488202075
805,0.010449855909397352
806,0.13817801724512815
807,0.1483509273218473
808,0.13817801724512815
809,0.2851367119008078
810,0.14969873297081357
811,0.31987903056421846
812,0.033527900702402746
813,0.020916724383769292
814,0.24491644492886258
815,0.2851367119008078
816,0.24491644492886258
817,0.35524948483154695
818,0.17493457416344793
819,0.36160320405409085
820,0.04094657709512866
821,0.01980596301214608
822,0.280901139440685
823,0.35524948483154695
824,0.280901139440685
825,0.3651235946744817
826,0.12478310056836345
827,0.27582697155968106
828,0.027908391811633723
829,0.017006674136836347
830,0.20803018061132003
831,0.3651235946744817
832,0.20803018061132003
833,0.2551695302340963
834,0.13135033678433716
835,0.28773016503308224
836,0.029549323447849444
837,0.01801849797409673
838,0.21788792486145542
839,0.2551695302340963
840,0.21788792486145542
841,0.0458947017201644
842,0.02154288405029313
843,0.05397541442995548
844,0.005336261510838521
845,0.002808014496489203
846,0.037324643020999373
847,0.0458947017201644
848,0.037324643020999373
849,0.0824347443863341
850,0.03661485743114077
851,0.09217513542118314
852,0.007595106012508326
853,0.004961977821056471
854,0.06543985044729043
855,0.0824347443863341
856,0.06543985044729043
857,0.13491728031142655
858,0.0490855812442061
859,0.12454921748768931
860,0.010609870267276663
861,0.00694884120421443
862,0.0893480388259297
863,0.13491728031142655
864,0.0893480388259297
865,0.023908173719175613
866,0.011089314139731769
867,0.027324922415511776
868,0.002611883042481057
869,0.001305428507723732
870,0.01945963865037498
871,0.023908173719175613
872,0.01945963865037498
873,0.03600381395819302
874,0.017316189360642095
875,0.042062107413016143
876,0.0036184915518297014
877,0.00217833390596197
878,0.029614579767227214
879,0.03600381395819302
880,0.029614579767227214
881,0.11611378485033369
882,0.0467667669465117
883,0.11210913731366119
884,0.010768582233045346
885,0.005918191884536997
886,0.08289614387431998
887,0.11611378485033369
888,0.08289614387431998
889,0.27283609539197984
890,0.14207958238675952
891,0.36835505560302867
892,0.030876212613376603
893,0.019324529542184655
894,0.23378347880405323
895,0.27283609539197984
896,0.23378347880405323
897,0.36163596057544845
898,0.200028863929395
899,0.40047751337464305
900,0.0479370763645606
901,0.02944866460218403
902,0.3153856780795471
903,0.36163596057544845
904,0.3153856780795471
905,0.09181266445711417
906,0.042715296426132324
907,0.10650910691039761
908,0.008905227733868289
909,0.005385497589413731
910,0.0759641629353978
911,0.09181266445711417
912,0.0759641629353978
913,0.04411690515708037
914,0.019672497272424934
915,0.0502684508134839
916,0.004024616018500272
917,0.0024291860852443236
918,0.03565325319240965
919,0.04411690515708037
920,0.03565325319240965
921,0.323774851324895
922,0.16066334898068374
923,0.3608485881164259
924,0.04036521994402625
925,0.02500338461888956
926,0.28024100779747324
927,0.323774851324895
928,0.28024100779747324
929,0.29515677267204793
930,0.15599794628292626
931,0.3305554364860371
932,0.03588331168905545
933,0.02193668952382931
934,0.25402536092833145
935,0.29515677267204793
936,0.25402536092833145
937,0.5523396085288893
938,0.34718978117553645
939,0.5763285105709833
940,0.06644507496289659
941,0.04475405670470605
942,0.4964424362162102
943,0.5523396085288893
944,0.4964424362162102
945,0.13186147709662543
946,0.07327680414278835
947,0.11472139970990711
948,0.014025869073366925
949,0.008155445860140813
950,0.11516409385773914
951,0.13186147709662543
952,0.11516409385773914
953,0.33203830181631955
954,0.16559906925362594
955,0.3695411642418268
956,0.042311982342268135
957,0.025933965141222474
958,0.2878663606350057
959,0.33203830181631955
960,0.2878663606350057
961,0.33203830181631955
962,0.16559906925362594
963,0.3695411642418268
964,0.042311982342268135
965,0.025933965141222474
966,0.2878663606350057
967,0.33203830181631955
968,0.2878663606350057
969,0.33203830181631955
970,0.16559906925362594
971,0.3695411642418268
972,0.042311982342268135
973,0.025933965141222474
974,0.2878663606350057
975,0.33203830181631955
976,0.2878663606350057
977,0.058770646227069616
978,0.02864064931087793
979,0.07288194263750544
980,0.005998110884654024
981,0.00335896269044306
982,0.048482913641021606
983,0.058770646227069616
984,0.04857119542157875
985,0.2551695302340963
986,0.13135033678433716
987,0.28773016503308224
988,0.029549323447849444
989,0.01801849797409673
990,0.21788792486145542
991,0.2551695302340963
992,0.21788792486145542
993,0.058770646227069616
994,0.02864064931087793
995,0.07288194263750544
996,0.005998110884654024
997,0.00335896269044306
998,0.048482913641021606
999,0.058770646227069616
1000,0.04857119542157875
1001,0.3165174416166634
1002,0.1697125111994055
1003,0.35319420840160876
1004,0.03953261364460564
1005,0.024203238567738528
1006,0.2735646477501813
1007,0.3165174416166634
1008,0.2735646477501813
1009,0.3165174416166634
1010,0.1697125111994055
1011,0.35319420840160876
1012,0.03953261364460564
1013,0.024203238567738528
1014,0.2735646477501813
1015,0.3165174416166634
1016,0.2735646477501813
1017,0.3165174416166634
1018,0.1697125111994055
1019,0.35319420840160876
1020,0.03953261364460564
1021,0.024203238567738528
1022,0.2735646477501813
1023,0.3165174416166634
1024,0.2735646477501813
1025,0.05267789382968931
1026,0.027047683648105364
1027,0.08054598069676984
1028,0.005516894970091164
1029,0.0037849122045190814
1030,0.04830427011183646
1031,0.05267789382968931
1032,0.04830427011183646
1033,0.35488969105082563
1034,0.16836435012544712
1035,0.2974272496462277
1036,0.04333052015331468
1037,0.024173768512625034
1038,0.29298753838437813
1039,0.35488969105082563
1040,0.29298753838437813
1041,0.32943188051086136
1042,0.347853199342423
1043,0.4535499027637761
1044,0.0436187073735436
1045,0.036330963153700546
1046,0.3640285891935469
1047,0.32943188051086136
1048,0.3640285891935469
1049,0.26192642037159436
1050,0.13542463143073746
1051,0.29500776388497496
1052,0.030577053890800312
1053,0.018652892776298384
1054,0.22395443278840324
1055,0.26192642037159436
1056,0.22395443278840324
1057,0.06873919512605957
1058,0.03702065164711021
1059,0.11107610779490683
1060,0.007404710510549045
1061,0.0044753714470855965
1062,0.0638927498952264
1063,0.06873919512605957
1064,0.0638927498952264
1065,0.22410597205284832
1066,0.12312737732034969
1067,0.30335150190345456
1068,0.02849908293655317
1069,0.01737074967270647
1070,0.21160334943410178
1071,0.22410597205284832
1072,0.21160334943410178
1073,0.2525046910896595
1074,0.12975332810896834
1075,0.293622469678657
1076,0.029148517596136223
1077,0.01777123166352124
1078,0.21549978397617264
1079,0.2525046910896595
1080,0.21549978397617264
1081,0.6282591386339031
1082,0.422093429971206
1083,0.6283989987335838
1084,0.11141466065035317
1085,0.061395899196898494
1086,0.5561711391712292
1087,0.6282591386339031
1088,0.5561711391712292
1089,0.578664701291958
1090,0.36545662568507653
1091,0.6277041422537363
1092,0.11275679072014928
1093,0.0654932023410056
1094,0.5376278665909524
1095,0.578664701291958
1096,0.5376278665909524
1097,0.35433012068172465
1098,0.19499059159833962
1099,0.39286990920634446
1100,0.04650694117429619
1101,0.028553562700858934
1102,0.3085625602119049
1103,0.35433012068172465
1104,0.3085625602119049
1105,0.31589474002562296
1106,0.1810309346469234
1107,0.39457866429919336
1108,0.04682540753669057
1109,0.028752796684579536
1110,0.3100919134196645
1111,0.31589474002562296
1112,0.3100919134196645
1113,0.1486821176875666
1114,0.07430471186318412
1115,0.17657414377425262
1116,0.01590641257375436
1117,0.009646445374122351
1118,0.12883306044768797
1119,0.1486821176875666
1120,0.12883306044768797
1121,0.43834236188351366
1122,0.17782190154167232
1123,0.47632407650020525
1124,0.062090080971421095
1125,0.038544670919094165
1126,0.3882484029847289
1127,0.43834236188351366
1128,0.3882484029847289
1129,0.43834236188351366
1130,0.17782190154167232
1131,0.47632407650020525
1132,0.062090080971421095
1133,0.038544670919094165
1134,0.3882484029847289
1135,0.43834236188351366
1136,0.3882484029847289
1137,0.34526572680882883
1138,0.16678708190351882
1139,0.38340504572991013
1140,0.04477117661860241
1141,0.027468563111779996
1142,0.300124755246944
1143,0.34526572680882883
1144,0.300124755246944
1145,0.1527193190622489
1146,0.07369465664461039
1147,0.17082712648597906
1148,0.015767651228821615
1149,0.009561762940449279
1150,0.12783714255715495
1151,0.1527193190622489
1152,0.12783714255715495
1153,0.3739841426530833
1154,0.20866263289143103
1155,0.4132932998883145
1156,0.05041991914601323
1157,0.0310051074370542
1158,0.32696349477545067
1159,0.3739841426530833
1160,0.32696349477545067
1161,0.1087193604384049
1162,0.050032551189584454
1163,0.11933946071841328
1164,0.011039546733551266
1165,0.007733947927877433
1166,0.09266777772552741
1167,0.1087193604384049
1168,0.09266777772552741
1169,0.21639957849073077
1170,0.10864898388454096
1171,0.24564459779599582
1172,0.0239570518518631
1173,0.015698997117241615
1174,0.18338778795725194
1175,0.21639957849073077
1176,0.18338778795725194
1177,0.14085357791217676
1178,0.06817060140286914
1179,0.16087321400456292
1180,0.01436219260650687
1181,0.0087045775149724
1182,0.11763624419445376
1183,0.14085357791217676
1184,0.11763624419445376
1185,0.2058979286745214
1186,0.09371558630651587
1187,0.23414779780214118
1188,0.022525973566377335
1189,0.013697138302011296
1190,0.17413216279117394
1191,0.2058979286745214
1192,0.17413216279117394
1193,0.1653375370688701
1194,0.08040317523768721
1195,0.1893493363073963
1196,0.017301492666825544
1197,0.010498348937781083
1198,0.1387361373448148
1199,0.1653375370688701
1200,0.1387361373448148
1201,0.05819812172914057
1202,0.02655081506434039
1203,0.06791626716489449
1204,0.006682673801580716
1205,0.003889114769182725
1206,0.04784639534072454
1207,0.05819812172914057
1208,0.04784639534072454
1209,0.06421421399026389
1210,0.019912226603987563
1211,0.06725701068466164
1212,0.007898124369368388
1213,0.005007981565819821
1214,0.05356316535200324
1215,0.06421421399026389
1216,0.05356316535200324
1217,0.00935937626904476
1218,0.004504786453879315
1219,0.01001721991982446
1220,0.0013724733447991215
1221,0.0007300989628212205
1222,0.007817564855570764
1223,0.00935937626904476
1224,0.007817564855570764
1225,0.03196362960056391
1226,0.010639308378806419
1227,0.028286869547975987
1228,0.003263092283621786
1229,0.0020554065823399016
1230,0.021728597973470966
1231,0.03196362960056391
1232,0.021728597973470966
1233,0.03184585154290428
1234,0.015274300790999744
1235,0.033788785381785466
1236,0.004433444699232764
1237,0.00250931996314979
1238,0.02641212742878099
1239,0.03184585154290428
1240,0.02641212742878099
1241,0.003497794724316903
1242,0.001909479662294144
1243,0.0033035693923850625
1244,0.0004914678370881755
1245,0.0003066143060375426
1246,0.0032700565539201007
1247,0.003497794724316903
1248,0.0032700565539201007
